ID_Solicitud,Edad,Ciudad,Tipo_Contrato,Antiguedad_Laboral_Anos,Ingresos_Mensuales_MCOP,Vivienda_Actual,Historial_Crediticio,Anos_Historial_Crediticio,Mora_Previa,Nivel_Endeudamiento_Pct,Relacion_Cuota_Ingreso_Pct,Ahorro_Disponible_MCOP,Tipo_Vivienda,Valor_Vivienda_MCOP,Monto_Solicitado_MCOP,Plazo_Anos,Tasa_Interes_EA_Pct,Aplica_Subsidio,Nivel_Riesgo,Estado_Solicitud,Segmento_Cliente
SOL-00138,26,Bogotá,Indefinido,4,19.6,Arrendatario,Regular,2,No,85.0,45.0,111.9,No VIS,951.9,840.0,20,12.9,No,Medio,Rechazado,Alto riesgo financiero
SOL-00139,24,Bogotá,Indefinido,8,71.22,Propietario,Regular,3,No,16.9,10.0,73.2,No VIS,745.2,672.0,30,13.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00140,23,Medellín,Indefinido,5,66.5,Hipotecado,Malo,3,Sí,28.1,12.0,127.9,No VIS,867.1,739.2,30,17.6,No,Alto,En estudio,Ingreso medio - bajo endeudamiento
SOL-00141,23,Cali,Independiente,2,4.87,Propietario,Malo,4,No,85.0,56.0,106.3,No VIS,366.7,260.4,20,17.0,No,Alto,En estudio,Independiente o ingreso variable
SOL-00142,24,Bogotá,Independiente,0,21.0,Arrendatario,Bueno,3,No,85.0,42.0,49.2,No VIS,889.2,840.0,15,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00143,24,Villavicencio,Indefinido,2,21.0,Arrendatario,Bueno,3,No,68.3,42.0,122.7,No VIS,962.7,840.0,30,11.1,No,Medio,Rechazado,Alta capacidad de pago
SOL-00144,26,Bogotá,Indefinido,7,18.9,Arrendatario,Regular,2,Sí,85.0,46.0,111.1,No VIS,951.1,840.0,15,14.8,No,Alto,Rechazado,Alto riesgo financiero
SOL-00145,24,Bogotá,Término fijo,8,70.0,Arrendatario,Bueno,2,No,13.8,6.0,64.2,No VIS,467.4,403.2,20,12.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00146,24,Bogotá,Indefinido,8,70.0,Hipotecado,Regular,2,No,11.4,6.0,131.0,No VIS,534.2,403.2,25,13.5,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00147,21,Bogotá,Indefinido,5,70.0,Hipotecado,Regular,4,No,15.8,8.0,74.9,No VIS,612.5,537.6,15,14.6,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-00148,25,Cartagena,Indefinido,3,18.9,Arrendatario,Malo,4,No,85.0,46.0,96.3,No VIS,936.3,840.0,20,16.8,No,Alto,Rechazado,Alto riesgo financiero
SOL-00149,23,Barranquilla,Indefinido,3,21.0,Arrendatario,Regular,3,No,64.8,42.0,71.2,No VIS,911.2,840.0,20,12.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-00150,23,Bogotá,Indefinido,7,21.0,Arrendatario,Bueno,4,No,68.6,42.0,116.9,No VIS,956.9,840.0,30,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00151,21,Cúcuta,Indefinido,6,21.0,Arrendatario,Bueno,4,No,85.0,42.0,99.7,No VIS,939.7,840.0,20,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-00152,25,Ibagué,Indefinido,9,21.69,Arrendatario,Regular,2,No,84.5,40.0,86.4,No VIS,926.4,840.0,30,12.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-00153,22,Pereira,Término fijo,2,19.74,Arrendatario,Regular,3,Sí,68.4,44.0,32.4,No VIS,872.4,840.0,15,15.0,No,Alto,Rechazado,Alto riesgo financiero
SOL-00154,21,Cartagena,Término fijo,2,70.0,Hipotecado,Regular,2,No,28.6,13.0,102.9,No VIS,942.9,840.0,25,14.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00155,24,Barranquilla,Indefinido,3,70.0,Hipotecado,Bueno,4,No,22.7,12.0,104.7,No VIS,911.1,806.4,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-00156,26,Cali,Indefinido,4,70.0,Hipotecado,Regular,3,No,13.7,7.0,51.7,No VIS,555.7,504.0,15,14.8,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00157,25,Medellín,Término fijo,2,70.0,Hipotecado,Bueno,2,No,13.8,8.0,69.9,No VIS,590.7,520.8,25,12.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00158,24,Bogotá,Indefinido,8,70.0,Arrendatario,Bueno,4,No,8.4,5.0,135.5,No VIS,471.5,336.0,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00159,24,Cali,Indefinido,3,23.1,Arrendatario,Bueno,2,No,73.2,38.0,95.9,No VIS,935.9,840.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00160,22,Cúcuta,Indefinido,6,23.1,Arrendatario,Regular,3,Sí,79.2,38.0,82.2,No VIS,922.2,840.0,20,13.1,No,Alto,Rechazado,Alto riesgo financiero
SOL-00161,22,Cali,Indefinido,6,70.0,Hipotecado,Bueno,4,No,6.9,4.0,142.3,No VIS,444.7,302.4,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00162,25,Villavicencio,Indefinido,5,70.0,Arrendatario,Regular,3,No,17.6,9.0,127.4,No VIS,732.2,604.8,20,16.3,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-00163,25,Medellín,Término fijo,2,70.0,Hipotecado,Bueno,2,No,12.5,6.0,41.7,No VIS,444.9,403.2,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00164,25,Bucaramanga,Indefinido,9,70.0,Hipotecado,Regular,3,No,23.8,12.0,133.1,No VIS,907.6,774.5,25,14.4,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00165,26,Barranquilla,Indefinido,10,23.45,Arrendatario,Regular,2,Sí,72.8,37.0,48.0,No VIS,888.0,840.0,20,15.2,No,Alto,Rechazado,Alto riesgo financiero
SOL-00166,23,Barranquilla,Indefinido,3,23.45,Arrendatario,Bueno,4,No,66.2,37.0,51.0,No VIS,891.0,840.0,20,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-00167,24,Barranquilla,Indefinido,2,23.45,Arrendatario,Bueno,3,No,59.7,37.0,39.0,No VIS,879.0,840.0,15,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00168,24,Bogotá,Indefinido,5,23.8,Arrendatario,Regular,3,Sí,85.0,37.0,87.8,No VIS,927.8,840.0,15,14.1,No,Alto,Rechazado,Alto riesgo financiero
SOL-00169,25,Bogotá,Indefinido,9,24.15,Arrendatario,Regular,2,No,85.0,36.0,107.4,No VIS,947.4,840.0,30,17.5,No,Medio,Rechazado,Alto riesgo financiero
SOL-00170,25,Montería,Término fijo,0,70.0,Hipotecado,Bueno,3,No,14.6,6.0,120.4,No VIS,523.6,403.2,30,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00171,26,Bogotá,Término fijo,10,65.8,Hipotecado,Malo,2,No,22.5,11.0,33.2,No VIS,705.2,672.0,20,17.7,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00172,26,Medellín,Indefinido,4,70.0,Hipotecado,Regular,3,No,1.8,1.0,51.3,No VIS,152.1,100.8,15,13.9,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00173,25,Medellín,Indefinido,9,24.5,Arrendatario,Regular,3,No,65.9,36.0,104.5,No VIS,944.5,840.0,20,15.2,No,Medio,Rechazado,Alto riesgo financiero
SOL-00174,22,Medellín,Independiente,2,5.04,Propietario,Bueno,3,No,58.8,28.0,93.1,No VIS,227.5,134.4,25,11.0,No,Medio,Rechazado,Independiente o ingreso variable
SOL-00175,24,Manizales,Indefinido,3,24.5,Arrendatario,Bueno,4,No,79.7,36.0,36.2,No VIS,876.2,840.0,20,11.9,No,Medio,Rechazado,Alta capacidad de pago
SOL-00176,24,Pereira,Término fijo,5,5.04,Propietario,Bueno,3,No,85.0,42.0,142.2,No VIS,343.8,201.6,30,11.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-00177,24,Villavicencio,Indefinido,7,19.64,Arrendatario,Regular,4,No,63.7,38.0,121.0,No VIS,961.0,840.0,20,16.5,No,Medio,Rechazado,Alto riesgo financiero
SOL-00178,25,Medellín,Indefinido,9,23.1,Arrendatario,Regular,2,Sí,85.0,38.0,73.1,No VIS,913.1,840.0,25,15.3,No,Alto,Rechazado,Alto riesgo financiero
SOL-00179,26,Cali,Indefinido,3,23.1,Arrendatario,Bueno,4,No,80.3,38.0,94.4,No VIS,934.4,840.0,30,11.6,No,Medio,En estudio,Alta capacidad de pago
SOL-00180,25,Cúcuta,Indefinido,7,5.04,Propietario,Bueno,2,No,85.0,37.0,74.9,No VIS,255.5,180.6,15,11.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-00181,25,Armenia,Indefinido,9,25.41,Arrendatario,Regular,2,No,72.0,34.0,84.6,No VIS,924.6,840.0,15,13.1,No,Medio,Rechazado,Alto riesgo financiero
SOL-00182,23,Montería,Indefinido,3,25.9,Arrendatario,Bueno,3,No,64.8,34.0,101.5,No VIS,941.5,840.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00183,25,Bucaramanga,Término fijo,9,26.25,Arrendatario,Bueno,2,No,52.3,33.0,77.8,No VIS,917.8,840.0,25,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-00184,25,Bogotá,Independiente,1,66.85,Hipotecado,Bueno,4,No,9.0,5.0,104.5,No VIS,440.5,336.0,25,12.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00185,24,Bogotá,Término fijo,4,26.25,Arrendatario,Bueno,4,No,55.8,33.0,85.8,No VIS,925.8,840.0,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00186,22,Ibagué,Independiente,1,24.85,Arrendatario,Regular,4,Sí,85.0,35.0,108.9,No VIS,948.9,840.0,20,16.0,No,Alto,Rechazado,Independiente o ingreso variable
SOL-00187,26,Cartagena,Término fijo,3,66.5,Hipotecado,Bueno,4,No,20.9,11.0,61.5,No VIS,733.5,672.0,25,12.2,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00188,23,Pereira,Indefinido,0,66.5,Propietario,Bueno,3,No,31.3,13.0,50.5,No VIS,856.9,806.4,15,11.8,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00189,23,Bogotá,Indefinido,1,27.3,Arrendatario,Bueno,3,No,58.6,32.0,31.6,No VIS,871.6,840.0,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00190,23,Barranquilla,Indefinido,7,27.48,Arrendatario,Bueno,3,No,52.0,32.0,102.2,No VIS,942.2,840.0,25,11.0,No,Bajo,Rechazado,Alta capacidad de pago
SOL-00191,25,Medellín,Indefinido,9,65.1,Propietario,Bueno,4,No,11.5,5.0,147.7,No VIS,483.7,336.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00192,25,Medellín,Indefinido,6,64.75,Arrendatario,Regular,2,No,15.8,8.0,80.4,No VIS,584.4,504.0,15,15.3,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00193,24,Medellín,Indefinido,8,21.72,Arrendatario,Regular,2,Sí,79.9,34.0,55.5,No VIS,895.5,840.0,25,15.3,No,Alto,En estudio,Alto riesgo financiero
SOL-00194,23,Villavicencio,Indefinido,7,27.8,Arrendatario,Regular,2,Sí,64.1,31.0,31.6,No VIS,871.6,840.0,25,15.2,No,Alto,Rechazado,Alto riesgo financiero
SOL-00195,21,Bogotá,Término fijo,4,5.04,Propietario,Regular,2,No,68.8,43.0,91.5,No VIS,301.5,210.0,25,14.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-00196,24,Cali,Indefinido,8,27.87,Arrendatario,Regular,2,Sí,47.5,31.0,149.1,No VIS,989.1,840.0,25,15.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-00197,24,Medellín,Término fijo,0,27.87,Arrendatario,Regular,4,No,51.4,31.0,148.1,No VIS,988.1,840.0,25,13.4,No,Medio,Rechazado,Alto riesgo financiero
SOL-00198,24,Barranquilla,Indefinido,6,28.0,Arrendatario,Bueno,2,No,56.4,31.0,42.2,No VIS,882.2,840.0,25,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-00199,26,Cali,Término fijo,5,28.0,Arrendatario,Regular,4,No,59.2,31.0,128.0,No VIS,968.0,840.0,20,13.6,No,Medio,En estudio,Alto riesgo financiero
SOL-00200,22,Santa Marta,Término fijo,4,64.75,Arrendatario,Bueno,2,No,33.1,14.0,50.8,No VIS,890.8,840.0,30,11.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00201,26,Bogotá,Indefinido,10,64.75,Propietario,Bueno,2,No,7.1,3.0,127.1,No VIS,295.1,168.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00202,24,Bogotá,Término fijo,7,64.75,Arrendatario,Regular,4,Sí,23.5,12.0,132.4,No VIS,871.6,739.2,20,14.5,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00203,23,Pereira,Término fijo,5,64.4,Propietario,Bueno,2,No,2.2,1.0,30.9,No VIS,114.9,84.0,20,11.8,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00204,24,Medellín,Indefinido,6,60.2,Hipotecado,Regular,4,Sí,19.6,12.0,58.5,No VIS,730.5,672.0,25,13.5,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-00205,24,Bogotá,Independiente,2,64.05,Hipotecado,Bueno,3,No,27.0,11.0,36.8,No VIS,708.8,672.0,20,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00206,25,Cali,Indefinido,9,64.03,Hipotecado,Bueno,3,No,14.7,8.0,89.9,No VIS,593.9,504.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00207,23,Barranquilla,Término fijo,7,25.9,Arrendatario,Malo,4,No,73.0,34.0,33.2,No VIS,873.2,840.0,30,16.4,No,Alto,Rechazado,Alto riesgo financiero
SOL-00208,25,Bogotá,Indefinido,5,28.35,Arrendatario,Bueno,3,No,63.6,31.0,105.1,No VIS,945.1,840.0,30,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-00209,23,Bogotá,Independiente,1,28.56,Arrendatario,Bueno,3,No,70.3,31.0,97.0,No VIS,937.0,840.0,25,11.4,No,Medio,Rechazado,Alta capacidad de pago
SOL-00210,24,Ibagué,Indefinido,8,28.7,Arrendatario,Bueno,2,No,74.8,30.0,75.5,No VIS,915.5,840.0,20,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-00211,24,Cali,Indefinido,5,29.05,Arrendatario,Bueno,3,No,58.1,30.0,85.4,No VIS,925.4,840.0,15,11.1,No,Medio,Aprobado,Alta capacidad de pago
SOL-00212,24,Bogotá,Indefinido,5,29.05,Arrendatario,Regular,3,Sí,53.9,30.0,148.8,No VIS,988.8,840.0,25,12.9,No,Medio,En estudio,Alto riesgo financiero
SOL-00213,24,Bogotá,Indefinido,8,63.0,Arrendatario,Malo,4,Sí,16.0,10.0,50.1,No VIS,654.9,604.8,25,18.6,No,Alto,En estudio,Ingreso medio - bajo endeudamiento
SOL-00214,23,Barranquilla,Término fijo,8,63.0,Hipotecado,Bueno,3,No,36.7,16.0,117.7,No VIS,1017.7,900.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00215,23,Bogotá,Término fijo,2,5.04,Propietario,Malo,2,No,50.7,28.0,107.4,No VIS,241.8,134.4,25,16.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-00216,22,Ibagué,Independiente,0,5.04,Propietario,Bueno,4,No,29.2,15.0,109.6,No VIS,180.2,70.6,15,11.1,No,Bajo,Aprobado,Independiente o ingreso variable
SOL-00217,22,Barranquilla,Indefinido,6,29.58,Arrendatario,Malo,4,No,73.7,30.0,71.5,No VIS,911.5,840.0,30,18.3,No,Alto,Aprobado,Alto riesgo financiero
SOL-00218,24,Medellín,Término fijo,5,29.75,Arrendatario,Bueno,4,No,71.0,29.0,56.0,No VIS,896.0,840.0,20,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-00219,24,Villavicencio,Indefinido,7,63.0,Hipotecado,Bueno,2,No,17.6,8.0,108.1,No VIS,578.5,470.4,25,12.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00220,26,Medellín,Indefinido,2,63.0,Hipotecado,Bueno,4,No,11.2,7.0,139.5,No VIS,542.7,403.2,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00221,25,Bogotá,Indefinido,9,49.98,Hipotecado,Malo,4,No,11.7,6.0,147.1,No VIS,483.1,336.0,20,18.2,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00222,24,Barranquilla,Indefinido,8,30.45,Arrendatario,Regular,3,No,69.8,29.0,87.7,No VIS,927.7,840.0,25,14.8,No,Medio,Aprobado,Alto riesgo financiero
SOL-00223,24,Cali,Independiente,0,26.25,Arrendatario,Malo,3,Sí,66.1,33.0,81.1,No VIS,921.1,840.0,15,14.7,No,Alto,Rechazado,Independiente o ingreso variable
SOL-00224,23,Medellín,Indefinido,7,26.6,Arrendatario,Regular,4,No,82.0,33.0,71.9,No VIS,911.9,840.0,30,16.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-00225,23,Medellín,Término fijo,1,23.18,Arrendatario,Regular,2,Sí,54.0,32.0,127.2,No VIS,967.2,840.0,20,15.4,No,Medio,Rechazado,Alto riesgo financiero
SOL-00226,25,Medellín,Indefinido,9,31.5,Arrendatario,Bueno,4,No,58.7,28.0,60.6,No VIS,900.6,840.0,25,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-00227,21,Bogotá,Término fijo,0,5.25,Propietario,Bueno,2,No,69.3,41.0,91.6,No VIS,299.9,208.3,15,11.0,No,Medio,En estudio,Alto riesgo financiero
SOL-00228,26,Bucaramanga,Término fijo,2,63.0,Propietario,Bueno,4,No,32.1,14.0,71.4,No VIS,911.4,840.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00229,24,Barranquilla,Término fijo,8,63.0,Propietario,Bueno,3,No,29.0,12.0,135.1,No VIS,840.7,705.6,25,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00230,25,Medellín,Indefinido,9,63.0,Propietario,Regular,4,Sí,17.2,11.0,63.9,No VIS,735.9,672.0,20,14.3,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-00231,26,Medellín,Término fijo,0,63.0,Propietario,Bueno,4,No,11.6,6.0,112.4,No VIS,448.4,336.0,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00232,25,Medellín,Indefinido,3,63.0,Hipotecado,Bueno,2,No,9.2,6.0,100.6,No VIS,434.9,334.3,25,11.3,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00233,23,Bogotá,Indefinido,2,27.3,Arrendatario,Regular,3,Sí,50.2,32.0,69.4,No VIS,909.4,840.0,15,16.3,No,Medio,Rechazado,Alto riesgo financiero
SOL-00234,25,Bogotá,Indefinido,3,23.2,Arrendatario,Malo,4,Sí,59.8,32.0,60.6,No VIS,900.6,840.0,20,17.9,No,Alto,Rechazado,Alto riesgo financiero
SOL-00235,23,Bogotá,Término fijo,0,31.5,Arrendatario,Bueno,3,No,58.3,28.0,126.5,No VIS,966.5,840.0,25,11.4,No,Medio,Aprobado,Alta capacidad de pago
SOL-00236,24,Medellín,Indefinido,9,27.65,Arrendatario,Regular,4,Sí,75.3,32.0,91.3,No VIS,931.3,840.0,25,15.0,No,Alto,Rechazado,Alto riesgo financiero
SOL-00237,24,Cali,Término fijo,4,32.13,Arrendatario,Regular,3,Sí,66.1,27.0,103.4,No VIS,943.4,840.0,20,13.4,No,Alto,Aprobado,Alto riesgo financiero
SOL-00238,25,Manizales,Indefinido,6,32.2,Arrendatario,Bueno,3,No,47.8,27.0,145.5,No VIS,985.5,840.0,25,12.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00239,24,Medellín,Indefinido,1,32.2,Arrendatario,Regular,4,Sí,46.5,27.0,77.8,No VIS,917.8,840.0,20,12.7,No,Medio,En estudio,Alto riesgo financiero
SOL-00240,23,Pasto,Indefinido,3,32.76,Arrendatario,Regular,4,No,44.8,27.0,127.7,No VIS,967.7,840.0,30,15.2,No,Bajo,Aprobado,Alto riesgo financiero
SOL-00241,23,Ibagué,Indefinido,1,5.25,Hipotecado,Regular,3,Sí,18.2,12.0,106.7,No VIS,165.5,58.8,30,12.7,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00242,23,Armenia,Indefinido,3,24.69,Arrendatario,Malo,4,Sí,61.1,30.0,101.2,No VIS,941.2,840.0,15,19.0,No,Alto,En estudio,Alto riesgo financiero
SOL-00243,25,Cúcuta,Término fijo,2,29.33,Arrendatario,Regular,3,Sí,60.9,30.0,36.5,No VIS,876.5,840.0,15,16.0,No,Alto,En estudio,Alto riesgo financiero
SOL-00244,26,Barranquilla,Indefinido,3,61.25,Hipotecado,Bueno,4,No,1.6,1.0,139.5,No VIS,226.9,87.4,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00245,25,Cali,Indefinido,10,61.25,Hipotecado,Bueno,2,No,7.6,5.0,57.4,No VIS,326.2,268.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00246,23,Bogotá,Indefinido,8,61.25,Hipotecado,Bueno,3,No,22.6,12.0,86.8,No VIS,792.4,705.6,25,12.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-00247,23,Bucaramanga,Indefinido,4,5.25,Propietario,Regular,4,No,42.6,27.0,120.2,No VIS,254.6,134.4,20,14.0,No,Bajo,Rechazado,Alto riesgo financiero
SOL-00248,23,Barranquilla,Término fijo,4,5.25,Propietario,Bueno,2,No,48.2,31.0,92.7,No VIS,247.3,154.6,15,11.0,No,Bajo,En estudio,Alto riesgo financiero
SOL-00249,22,Cali,Indefinido,6,30.8,Arrendatario,Regular,2,Sí,55.8,28.0,30.5,No VIS,870.5,840.0,20,15.6,No,Alto,En estudio,Alto riesgo financiero
SOL-00250,25,Bucaramanga,Indefinido,2,26.18,Arrendatario,Bueno,2,No,64.7,28.0,143.9,No VIS,983.9,840.0,25,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-00251,25,Medellín,Indefinido,0,30.8,Arrendatario,Regular,4,No,60.7,28.0,32.5,No VIS,872.5,840.0,15,15.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-00252,25,Cali,Independiente,2,5.25,Propietario,Regular,4,Sí,19.8,12.0,40.8,No VIS,99.6,58.8,15,15.3,No,Medio,Aprobado,Independiente o ingreso variable
SOL-00253,26,Medellín,Indefinido,2,30.8,Arrendatario,Regular,3,No,60.5,28.0,56.9,No VIS,896.9,840.0,20,15.6,No,Medio,En estudio,Alto riesgo financiero
SOL-00254,25,Bucaramanga,Indefinido,1,35.0,Arrendatario,Bueno,4,No,46.3,25.0,101.9,No VIS,941.9,840.0,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00255,23,Cúcuta,Término fijo,0,5.25,Hipotecado,Regular,4,No,38.1,24.0,146.5,No VIS,267.5,121.0,15,13.5,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00256,24,Cartagena,Término fijo,8,35.84,Arrendatario,Bueno,3,No,44.9,24.0,140.7,No VIS,980.7,840.0,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00257,24,Manizales,Indefinido,1,32.2,Arrendatario,Malo,4,Sí,63.9,27.0,108.2,No VIS,948.2,840.0,25,16.8,No,Alto,En estudio,Alto riesgo financiero
SOL-00258,23,Bogotá,Término fijo,0,32.55,Arrendatario,Regular,2,Sí,46.0,27.0,119.0,No VIS,959.0,840.0,20,14.6,No,Medio,Rechazado,Alto riesgo financiero
SOL-00259,22,Villavicencio,Término fijo,6,61.25,Arrendatario,Regular,2,Sí,4.0,2.0,115.4,No VIS,233.0,117.6,15,11.9,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00260,23,Bogotá,Indefinido,3,61.25,Hipotecado,Bueno,3,No,7.4,4.0,112.4,No VIS,354.3,241.9,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00261,25,Cúcuta,Término fijo,9,61.15,Arrendatario,Bueno,3,No,11.5,5.0,127.5,No VIS,429.9,302.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00262,25,Bogotá,Término fijo,2,60.9,Hipotecado,Regular,3,No,10.5,5.0,70.8,No VIS,366.5,295.7,20,14.3,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00263,26,Medellín,Indefinido,8,60.9,Arrendatario,Bueno,4,No,13.4,7.0,56.5,No VIS,459.7,403.2,30,12.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00264,25,Pereira,Término fijo,5,56.7,Hipotecado,Malo,3,Sí,29.0,15.0,71.7,No VIS,911.7,840.0,25,16.0,No,Alto,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00265,26,Barranquilla,Indefinido,10,60.71,Hipotecado,Bueno,4,No,14.4,6.0,35.8,No VIS,371.8,336.0,30,11.7,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00266,21,Medellín,Término fijo,0,5.25,Propietario,Regular,3,Sí,36.8,21.0,146.0,No VIS,252.7,106.7,20,11.5,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00267,25,Barranquilla,Independiente,2,33.6,Arrendatario,Malo,4,Sí,41.2,26.0,118.7,No VIS,958.7,840.0,25,15.7,No,Alto,Rechazado,Independiente o ingreso variable
SOL-00268,21,Cali,Indefinido,0,5.29,Hipotecado,Bueno,2,No,23.5,10.0,55.6,No VIS,106.0,50.4,20,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-00269,24,Bogotá,Indefinido,8,34.27,Arrendatario,Regular,2,Sí,51.4,26.0,60.7,No VIS,900.7,840.0,30,12.6,No,Medio,Rechazado,Alto riesgo financiero
SOL-00270,23,Barranquilla,Término fijo,7,5.32,Hipotecado,Bueno,3,No,27.9,18.0,149.1,No VIS,243.2,94.1,20,11.0,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-00271,25,Bogotá,Indefinido,0,55.86,Arrendatario,Regular,4,Sí,45.7,19.0,122.2,No VIS,1022.2,900.0,25,17.3,No,Medio,En estudio,Alto riesgo financiero
SOL-00272,24,Bucaramanga,Indefinido,6,60.02,Arrendatario,Bueno,4,No,21.3,10.0,81.1,No VIS,685.9,604.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00273,25,Bogotá,Indefinido,3,59.5,Hipotecado,Bueno,4,No,10.5,6.0,54.8,No VIS,390.8,336.0,15,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00274,24,Cali,Término fijo,0,55.3,Arrendatario,Regular,2,Sí,35.2,16.0,34.9,No VIS,874.9,840.0,15,14.6,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-00275,26,Medellín,Término fijo,0,59.5,Arrendatario,Bueno,3,No,14.1,8.0,110.3,No VIS,547.1,436.8,25,12.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-00276,24,Medellín,Indefinido,7,38.5,Arrendatario,Regular,2,Sí,43.5,23.0,123.6,No VIS,963.6,840.0,30,15.7,No,Medio,Aprobado,Alto riesgo financiero
SOL-00277,22,Cali,Indefinido,7,5.38,Propietario,Bueno,3,No,29.7,16.0,42.9,No VIS,126.9,84.0,30,12.5,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
